"place_id","zipcode","place_type","place_name","latitude","longitude","website_url","property_address","map_url","phone","opening_hours"
"ChIJb391OlbB9IgRL4W4-mRr8uw","30268","school","Kids R Kids","33.41180790000001","-84.68207219999999","http://www.kidsrkids.com/","3025 GA-154, Newnan, GA 30265, USA","https://maps.google.com/?cid=17073827218762269999","(770) 502-1777",""
"ChIJPScHjcjg9IgRzpFfD0DsWn4","30268","school","Gems Learning Academy","33.5986021","-84.5768114","http://gemslearningacademy.com/","8850 Highpoint Rd, Union City, GA 30291, USA","https://maps.google.com/?cid=9104849356562862542","(770) 306-6133","Monday: 4:30 AM  12:00 AM, Tuesday: 4:30 AM  12:00 AM, Wednesday: 4:30 AM  12:00 AM, Thursday: 4:30 AM  12:00 AM, Friday: 4:30 AM  12:00 AM, Saturday: Closed, Sunday: Closed"
"ChIJTx0Ea1bB9IgR6NfIFT0LDuI","30268","school","Discovery Point Child Development","33.4127962","-84.6835517","http://www.discoverypoint.com/","3052 Sharpsburg McCollum Rd, Newnan, GA 30265, USA","https://maps.google.com/?cid=16288969259232057320","(770) 254-1880","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJCQX1y8zm9IgRkgABDAE-q3w","30268","point_of_interest","Kids R Kids South Fult","33.5872115","-84.5499202","http://www.krksouthfulton.com/","6157 Roosevelt Hwy, Union City, GA 30291, USA","https://maps.google.com/?cid=8983342055937867922","(770) 774-0206",""
"ChIJyZOq86_G9IgR3fqL3lL6ZaY","30268","gym","All Stars Academy","33.40515","-84.70073909999999","http://www.allstarsacademy.com","2493 GA-34, Newnan, GA 30265, USA","https://maps.google.com/?cid=11990264816771791581","(770) 252-5252","Monday: 6:00 AM  6:30 PM, Tuesday: 6:00 AM  6:30 PM, Wednesday: 6:00 AM  6:30 PM, Thursday: 6:00 AM  6:30 PM, Friday: 6:00 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJ30nsVbbm9IgRPexyyeBmK6c","30268","point_of_interest","Leapfrog Academy of Excellence","33.5789121","-84.54061","http://www.leapfrog-usa.com/","6400 Shannon Pkwy, Union City, GA 30291, USA","https://maps.google.com/?cid=12045834743970982973","(770) 306-7333","Monday: 2:30  7:00 PM, Tuesday: 2:30  7:00 PM, Wednesday: 2:30  7:00 PM, Thursday: 2:30  7:00 PM, Friday: 2:30  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJrxAc8JDf9IgRDQH6ivavZ38","30268","point_of_interest","Color Us Kids","33.6668937","-84.63688259999999","http://coloruskids.com/","7585 Thoreau Cir, Atlanta, GA 30349, USA","https://maps.google.com/?cid=9180499838846501133","(770) 964-8222",""
"ChIJMXYVdVHG9IgRdJaqJh3wN_k","30268","school","Discovery Point Child Development","33.3803747","-84.74102929999999","http://www.discoverypoint.com/","11 Market Square Rd, Newnan, GA 30265, USA","https://maps.google.com/?cid=17958086047156573812","(770) 252-2166","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJYR2cWRfj9IgRD3bE0kTtnYU","30337","point_of_interest","DayStar Christian Academy","33.616691","-84.46371599999999","","2299 Godby Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=9628112458237638159","(404) 559-8099",""
"ChIJceTS3fzi9IgR8pSnwrS9FEg","30337","point_of_interest","NYA Enrichment Center","33.635091","-84.4694514","","2473 Riverdale Rd, Atlanta, GA 30337, USA","https://maps.google.com/?cid=5193984854322550002","(404) 254-5963",""
"ChIJm0KOUE3i9IgRSS92NPefJyY","30337","point_of_interest","All-Star Learning Center Inc.","33.6300626","-84.490882","","4626 Washington Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=2749341981618876233","(404) 669-0300",""
"ChIJm1agX7bi9IgRVukRCduO4tg","30337","point_of_interest","Little Flyers Child Development Center","33.6530483","-84.4460574","http://littleflyerscdc.homestead.com/","1701 Columbia Ave, College Park, GA 30337, USA","https://maps.google.com/?cid=15628210728330193238","(404) 305-6950",""
"ChIJm_cqOQTj9IgR0bDAPJG4pRA","30337","point_of_interest","DPCH","33.62400099999999","-84.4740262","http://www.demburepch.com/","4818 Old National Hwy, College Park, GA 30337, USA","https://maps.google.com/?cid=1199567809693135057","(404) 767-5222",""
"ChIJ4zPiEP_i9IgRIx8LkwAsFUM","30337","health","Fellowship Senior Center","33.6324932","-84.47870229999999","http://www.fellowshipadh.com/","4530 Janice Dr, College Park, GA 30337, USA","https://maps.google.com/?cid=4833818156030697251","(404) 766-6498","Monday: 7:00 AM  4:00 PM, Tuesday: 7:00 AM  4:00 PM, Wednesday: 7:00 AM  4:00 PM, Thursday: 7:00 AM  4:00 PM, Friday: 7:00 AM  4:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJ6fJKS_Ti9IgRF6iSsTe-NO4","30337","point_of_interest","Kinder Kollege Christian School","33.6472087","-84.4776237","","2725 Charlestown Dr, College Park, GA 30337, USA","https://maps.google.com/?cid=17164553226227460119","(404) 768-5037",""
"ChIJeV_Svlri9IgRpjuaDNEYOQY","30337","point_of_interest","Wee Care","33.6416754","-84.4900664","","4200 Washington Rd, East Point, GA 30344, USA","https://maps.google.com/?cid=448416924038740902","(404) 762-1108",""
"ChIJ7TPlo5vi9IgRNcl5gfMtjcE","30337","school","Childcare Network","33.66554070000001","-84.46689479999999","http://www.childcarenetwork.com/Georgia-EastPoint-GA-106","3325 Washington Rd, Atlanta, GA 30344, USA","https://maps.google.com/?cid=13946854144908839221","(404) 761-6453","Monday: 6:00 AM  6:30 PM, Tuesday: 6:00 AM  6:30 PM, Wednesday: 6:00 AM  6:30 PM, Thursday: 6:00 AM  6:30 PM, Friday: 6:00 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJCVSUlDDj9IgRYRwS-Oww8jU","30337","school","Fayetteville KinderCare","33.61234100000001","-84.447553","http://www.kindercare.com/our-centers/college-park/ga/300411/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=300411&_google","5252 W Fayetteville Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=3887223222706510945","(770) 997-2004","Monday: 6:00 AM  7:00 PM, Tuesday: 6:00 AM  7:00 PM, Wednesday: 6:00 AM  7:00 PM, Thursday: 6:00 AM  7:00 PM, Friday: 6:00 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJ6cz0jTrj9IgRzJrHtSzn97Y","30337","point_of_interest","Brighter Star Development Center","33.6142688","-84.4499326","","5163 W Fayetteville Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=13184260613364751052","(770) 996-4009",""
"ChIJ8U8zh8fi9IgRyJekmxalykI","30337","point_of_interest","Airport Park 'N Bark","33.6497051","-84.45097799999999","http://www.airportparknbark.com/#gmb","3884 College St, College Park, GA 30337, USA","https://maps.google.com/?cid=4812840668317915080","(678) 278-0137","Monday: 6:00 AM  10:00 PM, Tuesday: 6:00 AM  10:00 PM, Wednesday: 6:00 AM  10:00 PM, Thursday: 6:00 AM  10:00 PM, Friday: 6:00 AM  10:00 PM, Saturday: 6:00 AM  10:00 PM, Sunday: 6:00 AM  10:00 PM"
"ChIJ83Qi7A7j9IgRqG6um49TwL8","30337","point_of_interest","ABC Learning Academy","33.6137747","-84.4733543","","5195 Old National Hwy # A, Atlanta, GA 30349, USA","https://maps.google.com/?cid=13817135533030010536","(404) 767-4480",""
"ChIJ54k8K8v89IgRBbYhfIh1wyE","30337","school","Arrow Christian Academy at College Park","33.607693","-84.43820700000001","http://www.arrowchristianacademy.com/","1488 Norman Dr, College Park, GA 30349, USA","https://maps.google.com/?cid=2432917452768785925","(770) 997-0711","Monday: 6:00 AM  6:30 PM, Tuesday: 6:00 AM  6:30 PM, Wednesday: 6:00 AM  6:30 PM, Thursday: 6:00 AM  6:30 PM, Friday: 6:00 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJdftHtFkd9YgRZr5hSQzLXYw","30337","point_of_interest","Dozier's Early Learning Center","33.6753325","-84.4500453","http://decal.ga.gov/providersearch/SiteDetail.aspx?id=337&tab=2","1876 Washington Ave, Atlanta, GA 30344, USA","https://maps.google.com/?cid=10114463591775190630","(404) 763-4333",""
"ChIJZWLWJwzj9IgRAUds8aSuDcY","30337","point_of_interest","Mary's Little Lambs Childcare","33.6116736","-84.47299160000001","","2545 Jolly Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=14271254817655244545","(404) 768-1530",""
"ChIJuS1FFnPj9IgRT-HLss5I6A8","30337","point_of_interest","Eagle Rock Christian Academy","33.604659","-84.47324279999999","","2561 Jerome Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=1146246157765960015","(404) 766-4689",""
"ChIJczr5xrb89IgRlxZKmEo9Rg4","30337","school","Childcare Network","33.6006164","-84.42995549999999","http://www.childcarenetwork.com/Georgia-CollegePark-GA-29","1260 Flat Shoals Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=1028576955492603543","(770) 996-1634","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJ0cjYTbb89IgRCz7NZH39dZ0","30337","point_of_interest","Safe Haven Learning Academy","33.6016487","-84.43138569999999","","# A, 5593 Riverdale Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=11346253551233744395","(770) 997-0058","Monday: 6:00 AM  11:59 PM, Tuesday: 6:00 AM  11:59 PM, Wednesday: 6:00 AM  11:59 PM, Thursday: 6:00 AM  11:59 PM, Friday: 6:00 AM  11:59 PM, Saturday: Closed, Sunday: Closed"
"ChIJYytXd60C9YgR_OE92H0BOoY","30337","point_of_interest","My Little Lamb Christian","33.68192399999999","-84.43594299999999","","1434 Norman Berry Dr, East Point, GA 30344, USA","https://maps.google.com/?cid=9672044789742035452","(404) 305-9944",""
"ChIJczr5xrb89IgRlxZKmEo9Rg4","30349","school","Childcare Network","33.6006164","-84.42995549999999","http://www.childcarenetwork.com/Georgia-CollegePark-GA-29","1260 Flat Shoals Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=1028576955492603543","(770) 996-1634","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJ22k-VYHh9IgRwudhhOIr9MU","30349","point_of_interest","Sheltering Arms Early Education","33.63649969999999","-84.5273945","http://www.shelteringarmsforkids.com/","4365 Welcome All Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=14264074171672815554","(404) 209-1897",""
"ChIJrxAc8JDf9IgRDQH6ivavZ38","30349","point_of_interest","Color Us Kids","33.6668937","-84.63688259999999","http://coloruskids.com/","7585 Thoreau Cir, Atlanta, GA 30349, USA","https://maps.google.com/?cid=9180499838846501133","(770) 964-8222",""
"ChIJydo1Yxzh9IgRcBP_Tbi_86o","30349","point_of_interest","Sheltering Arms","33.5741917","-84.47792439999999","http://www.shelteringarmsforkids.com/","210 Fox Hall Ct, Atlanta, GA 30349, USA","https://maps.google.com/?cid=12318400204091888496","(770) 774-2110",""
"ChIJi1-4hBji9IgR_Kx0mhYe8Ao","30349","point_of_interest","Love & Learning Family Child Care","33.65299450000001","-84.51548339999999","","Camp Creek Pkwy, College Park, GA 30349, USA","https://maps.google.com/?cid=788163017219288316","(404) 344-0975","Monday: 6:30 AM  6:00 PM, Tuesday: 6:30 AM  6:00 PM, Wednesday: 6:30 AM  6:00 PM, Thursday: 6:30 AM  6:00 PM, Friday: 6:30 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJ83Qi7A7j9IgRqG6um49TwL8","30349","point_of_interest","ABC Learning Academy","33.6137747","-84.4733543","","5195 Old National Hwy # A, Atlanta, GA 30349, USA","https://maps.google.com/?cid=13817135533030010536","(404) 767-4480",""
"ChIJleCwILnj9IgRYQHURbAgdhE","30349","point_of_interest","Jeannette Cathy Children's Center","33.614028","-84.498565","http://child-care-preschool.brighthorizons.com/GA/CollegePark/chickfila/","5180 Buffington Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=1258229087354487137","(404) 761-2323",""
"ChIJs4rqNIrg9IgR9r88cXpWNLE","30349","point_of_interest","Sydney's Pappered Peach","33.630981","-84.589263","http://www.sydneyspamperedpeach.com/","4535 Derrick Rd SW, Atlanta, GA 30349, USA","https://maps.google.com/?cid=12768925927388004342","(770) 306-7926",""
"ChIJYR2cWRfj9IgRD3bE0kTtnYU","30349","point_of_interest","DayStar Christian Academy","33.616691","-84.46371599999999","","2299 Godby Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=9628112458237638159","(404) 559-8099",""
"ChIJ6cz0jTrj9IgRzJrHtSzn97Y","30349","point_of_interest","Brighter Star Development Center","33.6142688","-84.4499326","","5163 W Fayetteville Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=13184260613364751052","(770) 996-4009",""
"ChIJ54k8K8v89IgRBbYhfIh1wyE","30349","school","Arrow Christian Academy at College Park","33.607693","-84.43820700000001","http://www.arrowchristianacademy.com/","1488 Norman Dr, College Park, GA 30349, USA","https://maps.google.com/?cid=2432917452768785925","(770) 997-0711","Monday: 6:00 AM  6:30 PM, Tuesday: 6:00 AM  6:30 PM, Wednesday: 6:00 AM  6:30 PM, Thursday: 6:00 AM  6:30 PM, Friday: 6:00 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJCVSUlDDj9IgRYRwS-Oww8jU","30349","school","Fayetteville KinderCare","33.61234100000001","-84.447553","http://www.kindercare.com/our-centers/college-park/ga/300411/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=300411&_google","5252 W Fayetteville Rd, College Park, GA 30349, USA","https://maps.google.com/?cid=3887223222706510945","(770) 997-2004","Monday: 6:00 AM  7:00 PM, Tuesday: 6:00 AM  7:00 PM, Wednesday: 6:00 AM  7:00 PM, Thursday: 6:00 AM  7:00 PM, Friday: 6:00 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJ0cjYTbb89IgRCz7NZH39dZ0","30349","point_of_interest","Safe Haven Learning Academy","33.6016487","-84.43138569999999","","# A, 5593 Riverdale Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=11346253551233744395","(770) 997-0058","Monday: 6:00 AM  11:59 PM, Tuesday: 6:00 AM  11:59 PM, Wednesday: 6:00 AM  11:59 PM, Thursday: 6:00 AM  11:59 PM, Friday: 6:00 AM  11:59 PM, Saturday: Closed, Sunday: Closed"
"ChIJsZdaepT89IgRwk3bOD5tOK8","30349","point_of_interest","Ty-Lexine Early Developmental Center","33.60015800000001","-84.412471","","5667 W Lees Mill Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=12625961669342481858","(770) 909-4133","Monday: 5:30 AM  12:00 AM, Tuesday: 5:30 AM  12:00 AM, Wednesday: 5:30 AM  12:00 AM, Thursday: 5:30 AM  12:00 AM, Friday: 5:30 AM  12:00 AM, Saturday: Closed, Sunday: Closed"
"ChIJJcsMY53h9IgRwvkMCFkiFks","30349","point_of_interest","Childrens' Child Care","33.631364","-84.53417279999999","","4555 Scarborough Rd SW, College Park, GA 30349, USA","https://maps.google.com/?cid=5410549768114731458","(404) 205-3549",""
"ChIJZWLWJwzj9IgRAUds8aSuDcY","30349","point_of_interest","Mary's Little Lambs Childcare","33.6116736","-84.47299160000001","","2545 Jolly Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=14271254817655244545","(404) 768-1530",""
"ChIJN6mdCTri9IgR13apa9g1Mik","30349","point_of_interest","Circle of Love","33.641385","-84.5071117","","5380 Somerlane Trail SW, Atlanta, GA 30349, USA","https://maps.google.com/?cid=2968494308026054359","(678) 362-7862","Monday: 8:00 AM  5:00 PM, Tuesday: 8:00 AM  5:00 PM, Wednesday: 8:00 AM  5:00 PM, Thursday: 8:00 AM  5:00 PM, Friday: 8:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJD05z2hvh9IgRRdmYaixrakc","30349","point_of_interest","A Smart Start","33.6163361","-84.5584769","","5120 Stonewall Tell Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=5146043362735348037","(770) 306-1926","Monday: 6:00 AM  5:00 PM, Tuesday: 6:00 AM  5:00 PM, Wednesday: 6:00 AM  5:00 PM, Thursday: 6:00 AM  5:00 PM, Friday: 6:00 AM  5:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJEyf5L_nj9IgRzeUpXf2a0v4","30349","point_of_interest","Kids Best Choice","33.589301","-84.5163309","","6405 Feldwood Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=18361909043723363789","(770) 892-4152",""
"ChIJt9z_dHrj9IgRk4DMS3HT-94","30349","point_of_interest","New Change Early Learning Center","33.594921","-84.47354399999999","http://www-deploy.worldchangers.org/NCELC.aspx","2500 Burdett Rd, Atlanta, GA 30349, USA","https://maps.google.com/?cid=16067668579130835091","(770) 210-5855",""
"ChIJefCFVjUQ9YgRHSwDpm-tXUc","30339","school","Kompany Kids","33.8948912","-84.4589936","http://www.kompanykids.com/","296 Interstate N Cir SE # 150, Atlanta, GA 30339, USA","https://maps.google.com/?cid=5142457044565175325","(770) 850-9222",""
"ChIJFyJzxrgR9YgRctK2nuYFa_U","30339","point_of_interest","Bright Horizons at Wildwood","33.9111835","-84.46079639999999","http://child-care-preschool.brighthorizons.com/GA/Atlanta/wildwood/","3175 Windy Hill Rd SE, Atlanta, GA 30339, USA","https://maps.google.com/?cid=17684234849863783026","(770) 933-0530","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJI4xF2bYR9YgRFIaPYjDdzDQ","30339","point_of_interest","SarahCare of Powers Ferry","33.9036215","-84.4638796","http://sarahcare.com/powersferry","120 Interstate N Pkwy E SE #420, Atlanta, GA 30339, USA","https://maps.google.com/?cid=3804658985102968340","(678) 741-3900","Monday: 7:00 AM  6:00 PM, Tuesday: 7:00 AM  6:00 PM, Wednesday: 7:00 AM  6:00 PM, Thursday: 7:00 AM  6:00 PM, Friday: 7:00 AM  6:00 PM, Saturday: 9:00 AM  4:00 PM, Sunday: Closed"
"ChIJb5Tmu3wa9YgRUEAinXxvahA","30339","school","The Goddard School","33.8415075","-84.48430809999999","http://www.goddardschool.com/ViningsGA?utm_source=google&utm_medium=business_listings&utm_campaign=school&utm_content=main_button","2375 Log Cabin Dr SE, Atlanta, GA 30339, USA","https://maps.google.com/?cid=1182880433141071952","(770) 432-1231","Monday: 6:30 AM  6:00 PM, Tuesday: 6:30 AM  6:00 PM, Wednesday: 6:30 AM  6:00 PM, Thursday: 6:30 AM  6:00 PM, Friday: 6:30 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJ71ccdjEQ9YgRh3VGpwcAI-g","30339","point_of_interest","Rupa Pandey Daycare","33.8883523","-84.45132649999999","","3672 Chattahoochee Summit Dr SE, Atlanta, GA 30339, USA","https://maps.google.com/?cid=16727213473855337863","(678) 231-8377",""
"ChIJqctui6ER9YgR8dX_ZmxrzL0","30339","school","Bentley KinderCare","33.9166558","-84.47526049999999","http://www.kindercare.com/our-centers/marietta/ga/300409/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=300409&_google","2675 Bentley Rd. SE, Marietta, GA 30067, USA","https://maps.google.com/?cid=13676424281746036209","(770) 952-4262","Monday: 6:30 AM  7:00 PM, Tuesday: 6:30 AM  7:00 PM, Wednesday: 6:30 AM  7:00 PM, Thursday: 6:30 AM  7:00 PM, Friday: 6:30 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJA-14s_cQ9YgRZaUUpT4vQzg","30339","school","Childcare Network","33.88239470000001","-84.481674","http://www.childcarenetwork.com/Georgia-Smyrna-GA-32","2877 Woodruff Dr, Smyrna, GA 30080, USA","https://maps.google.com/?cid=4054136035667649893","(770) 436-8627","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJBSrkCEYQ9YgRq0Q9-UXYLJo","30339","school","Galleria Parkway KinderCare","33.88405400000001","-84.46299499999999","http://www.kindercare.com/our-centers/atlanta/ga/301197/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=301197&_google","1650 Galleria Pkwy, Atlanta, GA 30339, USA","https://maps.google.com/?cid=11109492175862056107","(770) 951-9080","Monday: 6:30 AM  7:00 PM, Tuesday: 6:30 AM  7:00 PM, Wednesday: 6:30 AM  7:00 PM, Thursday: 6:30 AM  7:00 PM, Friday: 6:30 AM  7:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJzZCp8JcR9YgRgpVe5wY8Hj8","30339","point_of_interest","A Child's Night Out","33.918667","-84.46941","http://www.achildsnightout.com/","1360 Powers Ferry Rd SE Ste 255, Marietta, GA 30067, USA","https://maps.google.com/?cid=4548138674039985538","(770) 952-9824",""
"ChIJi3jDl50Q9YgRdKMdZv7gbcY","30339","school","Childcare Network","33.853659","-84.494131","http://www.childcarenetwork.com/Georgia-Smyrna-GA-229","2265 Cooper Lake Rd SE, Smyrna, GA 30080, USA","https://maps.google.com/?cid=14298331775210726260","(770) 435-3165","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJAeDsVQka9YgRdFdDzysHmmQ","30339","school","Cooper Lake KinderCare","33.847722","-84.506962","http://www.kindercare.com/our-centers/smyrna/ga/000167/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=000167&_google","1635 Cooper Lake Rd SE, Smyrna, GA 30082, USA","https://maps.google.com/?cid=7249114434948519796","(770) 435-3344","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJIe4hJhcP9YgRl5xLCp9Q_9s","30339","school","Sunshine House","33.8782792","-84.3806405","https://sunshinehouse.com/center/sunshine-house-buckhead/","4506 Roswell Rd NE, Atlanta, GA 30342, USA","https://maps.google.com/?cid=15852477857370184855","(404) 252-0389","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJ4yZENxmY9YgRX8IMS6ysQn8","30097","school","Kids 'R' Kids Learning Academy of Duluth-Suwanee","34.030629","-84.10716499999999","http://www.kidsrkidsduluth.com/","1780 Peachtree Industrial Blvd, Duluth, GA 30097, USA","https://maps.google.com/?cid=9170081647273230943","(770) 622-2900","Monday: 6:00 AM  6:30 PM, Tuesday: 6:00 AM  6:30 PM, Wednesday: 6:00 AM  6:30 PM, Thursday: 6:00 AM  6:30 PM, Friday: 6:00 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJe6XGIxOi9YgRQaUPfYK-2UY","30097","school","Childcare Network","34.00082","-84.16583899999999","http://www.childcarenetwork.com/Georgia-Duluth-GA-211","3635 Howell Ferry Rd, Duluth, GA 30096, USA","https://maps.google.com/?cid=5105321120254371137","(770) 623-9800","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJxZaayW2i9YgRfUhn75MvJdQ","30097","school","Primrose School of Duluth West","34.0015106","-84.16057309999999","http://www.primroseduluthwest.com/?utm_source=google&utm_medium=maplistings&utm_campaign=localmaps","3525 Duluth Park Ln NW, Duluth, GA 30096, USA","https://maps.google.com/?cid=15286676822602238077","(770) 623-0085","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJpefTe02f9YgR2itxYEAb6b8","30097","school","JCreek Knowledge Beginnings","34.0278669","-84.18809569999999","http://www.kindercare.com/our-centers/duluth/ga/075521/?utm_campaign=KC_Local&utm_source=L3M_Local&utm_medium=A&utm_content=075521&_google","10100 Medlock Bridge Rd, Duluth, GA 30097, USA","https://maps.google.com/?cid=13828614094127705050","(678) 417-6322","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJBV62-xOi9YgRMZZqstaaaDw","30097","school","Discovery Point Child Development","33.9987011","-84.16929909999999","http://www.howellferry.discoverypoint.com/","3800 Howell Ferry Rd, Duluth, GA 30096, USA","https://maps.google.com/?cid=4352899286760592945","(770) 623-3090","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJ_e-bD32Y9YgRJTVqkIDuDJY","30097","doctor","CORE Kids Academy","34.0224903","-84.1409261","http://www.core-kids.com/","2702 Peachtree Industrial Blvd, Duluth, GA 30097, USA","https://maps.google.com/?cid=10812279041355822373","(770) 495-0073","Monday: 6:30 AM  6:30 PM, Tuesday: 6:30 AM  6:30 PM, Wednesday: 6:30 AM  6:30 PM, Thursday: 6:30 AM  6:30 PM, Friday: 6:30 AM  6:30 PM, Saturday: Closed, Sunday: Closed"
"ChIJPydsXpmi9YgRqlHv5RcILLo","30097","point_of_interest","Tanyas Home Daycare","34.0065044","-84.1275029","","2644 Peachtree Pl, Duluth, GA 30096, USA","https://maps.google.com/?cid=13415106288764801450","(770) 418-9785",""
"ChIJYe3PfUei9YgRNigNm18hFz0","30097","point_of_interest","Apple Tree Learning Center","34.00283400000001","-84.167715","http://www.appletreeatl.com/teachers.php","3625 Savannah Pl Dr, Duluth, GA 30096, USA","https://maps.google.com/?cid=4402023855284889654","(770) 814-0566",""
"ChIJORzBnHWY9YgRN5icWqmzsGk","30097","school","The Schoolhouse","34.0137422","-84.1254297","http://www.theschoolhouse.com/","2466 Buford Hwy, Duluth, GA 30097, USA","https://maps.google.com/?cid=7615784509834565687","(678) 240-2507","Monday: 7:00 AM  6:00 PM, Tuesday: 7:00 AM  6:00 PM, Wednesday: 7:00 AM  6:00 PM, Thursday: 7:00 AM  6:00 PM, Friday: 7:00 AM  6:00 PM, Saturday: Closed, Sunday: Closed"
"ChIJsWHZvVCi9YgR_SkV036SJwY","30097","point_of_interest","Gwinnett Family Child Care","34.0028786","-84.1446376","http://www.gfcca.com/","Duluth, GA 30096, USA","https://maps.google.com/?cid=443484161724197373","(678) 473-9690",""
