OBJECTID,Apartment_Name,Latitude,Longitude,Place_ID,Zip,Website,Address,City,Zip,Map,Phone,Block_Group,Jobs,Retail,Rent,,
169,Lexington On the Green,33.705506,-84.151376,ChIJ38NHq1es9YgR5haGeEbD9kU,30038,http://www.lexingtononthegreen.net/,5850 Hillandale Dr, Lithonia, GA 30058,https://maps.google.com/?cid=5041431540325029606,(770) 808-1181,1.31E+11,1.50805,1940.40578,1268.75,,
511,Linden Ridge Apartment Homes,33.80151,-84.21755,ChIJc9SPW-Oo9YgRIsKegGkqTnc,30072,http://www.jamcoproperties.com/contact_leasing/41/Linden-Ridge-Apartment-Homes,5400 Memorial Dr, Stone Mountain, GA 30083,https://maps.google.com/?cid=8596855371314676258,(888) 415-7830,1.31E+11,1.24682,2673.4078,1032.800049,,
801,Lodge on the Chattahoochee,34.008035,-84.339291,ChIJSZ3PfUEL9YgRHLgVRR92cr8,30350,http://www.thelodgeontheriver.com/,9401 Roberts Dr, Sandy Springs, GA 30350,https://maps.google.com/?cid=13795218485264365596,(770) 558-8036,1.31E+11,1.23008,2482.41147,1685.300049,,
336,M Street,33.776951,-84.40847,ChIJu-ozPJIE9YgR___IeLF2WNg,30313,http://www.mstreetatlanta.com/,950 Marietta St, Atlanta, GA 30318,https://maps.google.com/?cid=15589340614750699519,(844) 233-1701,1.31E+11,14.46451,4430.39942,1144.939941,,
721,M789,33.917636,-84.360119,ChIJw8diUbEO9YgRgF9oYHkWOUk,30328,http://www.m789atlanta.com/,789 Hammond Dr NE, Sandy Springs, GA 30328,https://maps.google.com/?cid=5276273149005553536,(404) 692-5161,1.31E+11,18.60848,6230.40694,2070.310059,,
733,Madison Square at Dunwoody,33.921731,-84.312454,ChIJ-d535HcJ9YgRI3ZSIwKihCw,30338,http://www.madisonsquarehoa.com/,1850 Cotillion Dr, Atlanta, GA 30338,https://maps.google.com/?cid=3207866964660876835,(770) 671-9429,1.31E+11,3.11113,4874.4092,2132.540039,,
270,Making A Way Housing,33.764124,-84.449484,ChIJLYiPLVgb9YgRFXhE9sQrWdw,30314,http://www.makingawayhousing.org/,1905 Joseph E. Boone Blvd NW, Atlanta, GA 30314,https://maps.google.com/?cid=15877770086216661013,(404) 794-3052,1.31E+11,0.40916,2114.39725,751.25,,
826,Manchester At Mansell Apartments,34.039754,-84.325905,ChIJdxVeq-md9YgRIWAFmhbb420,30009,http://www.manchesteratmansell.com/,401 Huntington Dr, Roswell, GA 30076,https://maps.google.com/?cid=7918413459967270945,(770) 587-5545,1.31E+11,6.12035,4916.41363,1446.73999,,
126,Manor III Apartments,33.713893,-84.398239,ChIJpxSD0P8C9YgR5aRNn1wo6JI,30315,http://www.cflane.com/id/1778/manor-iii-apartments-atlanta-ga-30315,1483 Arthur B. Langford Jr. Pkwy, Atlanta, GA 30315,https://maps.google.com/?cid=10585755302409118949,(404) 500-1691,1.31E+11,1.30423,2364.39713,434.309998,,
143,Manor V Apartments,33.71669,-84.342194,ChIJt6oGV3cB9YgRi6H0mci11Ys,30316,http://www.manorvapartments.net/manor-v-apartments.html,1403 Custer Ave SE #5, Atlanta, GA 30316,https://maps.google.com/?cid=10076159614492385675,(404) 622-2010,1.31E+11,0.8202,2477.39939,1585.699951,,
334,Maple Walk Apartments,33.760781,-84.255576,ChIJK44PoPGp9YgRaR05igb0h04,30032, ,1160 Maple Walk Cir, Decatur, GA 30032,https://maps.google.com/?cid=5658759765740297577,(404) 566-9211,1.31E+11,1.30575,2873.40431,550.023987,,
541,Marian Road Tenant,33.826507,-84.362753,ChIJBTuroOcF9YgR8_Et3TgaeoE,30355, ,760 Sidney Marcus Blvd NE, Atlanta, GA 30324,https://maps.google.com/?cid=9329798409582670323,(404) 814-2100,1.31E+11,22.39805,8553.40319,1583.930054,,
290,Mariposa Loft Apartments,33.760258,-84.361632,ChIJIyckqwcE9YgRU_fnuuvvG_s,30307,http://www.mariposawmp.com/,100 Montag Cir, Atlanta, GA 30307,https://maps.google.com/?cid=18094319723623216979,(678) 742-5190,1.31E+11,2.6469,5303.40037,1848.839966,,
575,Marquis at Briarcliff,33.831944,-84.321437,ChIJyQbtDTAG9YgRZdYYKW5SWpQ,30329,http://www.mqbriarcliff.com/,1000 Gables Way NE, Atlanta, GA 30329,https://maps.google.com/?cid=10689947298606667365,(678) 666-0909,1.31E+11,5.05666,4994.40483,2148.469971,,
502,Marquis chase Apartments,33.796865,-84.208146,ChIJX69bXeCo9YgRtHzm3jkVkjI,30083, ,400 Ashley Pl, Stone Mountain, GA 30083,https://maps.google.com/?cid=3643998386793118900,(404) 292-5286,1.31E+11,1.86938,2541.40766,1259.699951,,
488,Marquis Midtown District,33.811807,-84.373802,ChIJdy2CbMgF9YgR3czre4qxDCs,30324,http://www.mqmidtowndistrict.com/,415 Armour Dr NE, Atlanta, GA 30324,https://maps.google.com/?cid=3102049451694083293,(404) 369-0095,1.31E+11,6.13258,6084.4021,1697.839966,,
808,Marquis Trace Apartment Homes,34.016892,-84.32386,ChIJ54iJSTEL9YgRo8fp0GsuP-E,30075,http://www.marquistrace.com/,1450 Raintree Way, Roswell, GA 30076,https://maps.google.com/?cid=16230742622667917219,(770) 993-0138,1.31E+11,2.13574,3500.41265,2551.600098,,
296,Marquis Vista,33.764389,-84.38223,ChIJW753I3EE9YgRMSMt73h22A8,30332, ,396 Piedmont Ave NE, Atlanta, GA 30308,https://maps.google.com/?cid=1141792767319286577, ,1.31E+11,16.08094,5997.40004,812.245972,,
240,Martin House Apartments,33.76384,-84.510324,ChIJW816vAkc9YgREy9GnLijbVQ,30331, ,3724 M.L.K. Jr Dr NW, Atlanta, GA 30331,https://maps.google.com/?cid=6083698684938563347,(404) 696-0757,1.31E+11,2.72979,1814.39483,385.984009,,
229,Mattress Factory Lofts,33.74818,-84.377859,ChIJw-S7o40D9YgRUUoOqLYydEs,30312,http://bradenfellman.com/apartments/mattressfactory/directions/,300 M.L.K. Jr Dr SE, Atlanta, GA 30312,https://maps.google.com/?cid=5437026410227976785,(404) 659-7988,1.31E+11,67.02457,5085.39917,908.02301,,
399,Mayfair Tower Condominiums,33.786243,-84.380708,ChIJzUiwA0QE9YgRFbnchN_sxK4,30361,http://mayfairtower.com/,199 14th St NE, Atlanta, GA 30309,https://maps.google.com/?cid=12593450902785669397,(404) 888-0823,1.31E+11,32.12525,6122.40081,2181.620117,,
203,Mechanicsville Crossing,33.741059,-84.403037,ChIJs5lzwHMD9YgRvjxGQfQMbwg,30353,http://www.mechanicsvilleliving.com/mechanicsville-crossing/,555 McDaniel St SW, Atlanta, GA 30312,https://maps.google.com/?cid=607718717924981950,(404) 577-2833,1.31E+11,3.25965,4317.39807,458.497986,,
202,Mechanicsville Station,33.740582,-84.404784,ChIJeZUORXID9YgRSXwn5CHr6MM,30312,http://www.mechanicsvilleliving.com/mechanicsville-station/,520 Fulton St SW, Atlanta, GA 30312,https://maps.google.com/?cid=14116791562787060809,(404) 584-6600,1.31E+11,3.25965,4317.39807,458.497986,,
35,Meridian at Redwine,33.660284,-84.504143,ChIJMzkcAxPi9IgR74-TfNnw3fE,31131,http://www.themeridianatl.com/,3755 Redwine Rd, Atlanta, GA 30344,https://maps.google.com/?cid=17428350949882302447,(404) 346-3464,1.31E+11,1.31085,2652.39184,2165.5,,
610,MeridianBuckhead,33.849359,-84.370444,ChIJM2OqHV8P9YgRcyyN2094emY,30355,http://meridianbuckhead.com/,3334 Peachtree Rd NE, Atlanta, GA 30326,https://maps.google.com/?cid=7384346823408561267,(404) 261-1122,1.31E+11,29.36191,10272.40373,1158.910034,,
403,Metro on 16th,33.78895,-84.400435,ChIJ-3Q2w_YE9YgRFzMRIM4dZC8,30363, ,470 16th St, Atlanta, GA 30363,https://maps.google.com/?cid=3414887188592145175,(404) 810-9504,1.31E+11,5.33977,5238.39996,1070.040039,,
254,Metropolitan,33.754668,-84.390634,ChIJR84HyIYD9YgRFHFKxN5h-Ro,30303, ,20 Marietta St, Atlanta, GA 30303,https://maps.google.com/?cid=1943692323590926612,(404) 223-1555,1.31E+11,130.38314,5335.39931,762.120972,,
489,Mezzo Apartment Homes,33.813728,-84.391946,ChIJ37CkuqgF9YgRrUyMLVcOmZY,30309,http://www.mezzoapartmenthomes.com/,2171 Peachtree St NW, Atlanta, GA 30309,https://maps.google.com/?cid=10851720544715033773,(404) 479-7542,1.31E+11,12.1941,5537.40164,1421.27002,,
351,Midway Manor Apartments,33.763895,-84.253521,ChIJawGa8O2p9YgRudHk1H_URzY,30032, ,3626 Midway Rd, Decatur, GA 30032,https://maps.google.com/?cid=3911328446892265913,(404) 284-9605,1.31E+11,1.30575,2873.40431,550.023987,,
681,Miller Station on Peachtree,33.892286,-84.307068,ChIJy06AfKwJ9YgR71xmxz_XYXI,30341,http://www.millerstationonpeachtree.com/,3450 Miller Dr, Chamblee, GA 30341,https://maps.google.com/?cid=8242105461993004271,(866) 243-0502,1.31E+11,3.97805,5459.40821,1470.189941,,
462,Mills Creek Crossing Apartment Home,33.794336,-84.25563,ChIJVzLUERYH9YgR6eoHMurzORM,30079,http://www.norsouth.com/,3175 Mills Creek Circle, Scottdale, GA 30079,https://maps.google.com/?cid=1385406547580414697,(678) 384-8939,1.31E+11,1.68346,3281.40587,760.619019,,
527,Misty Creek Apartments,33.810694,-84.260254,ChIJXzqoLCWo9YgRv4f5If_oT-E,30033,http://rjamesproperties.com/mistycreek,3145 Misty Creek Dr, Decatur, GA 30033,https://maps.google.com/?cid=16235451364178233279,(404) 299-3015,1.31E+11,1.14946,3638.40647,1217.430054,,
478,Monroe Place Apartments,33.809322,-84.370236,ChIJnevENckF9YgRvSn2EidUg4A,30324,http://www.monroeplace.com/,2000 Monroe Pl NE, Atlanta, GA 30324,https://maps.google.com/?cid=9260337785602451901,(404) 874-2112,1.31E+11,6.13258,6084.4021,1697.839966,,
675,Montage Embry Hills Apartments,33.882245,-84.248089,ChIJl8H6zqGn9YgRNdxuCNtHYRk,30341,http://www.montagecommunities.com/,1000 Montage Way, Atlanta, GA 30341,https://maps.google.com/?cid=1828821929754025013,(404) 458-9746,1.31E+11,6.32882,3788.40942,1001.859985,,
499,Moore's Mill Village Apartment Homes,33.820569,-84.448374,ChIJD9UmXs8a9YgRRtSc1AZyBRU,30318, ,2453 Coronet Way NW, Atlanta, GA 30318,https://maps.google.com/?cid=1514742223342457926,(404) 352-2035,1.31E+11,4.39186,3029.39983,978.340027,,
553,Morgan Place Apartment Homes,33.826347,-84.344988,ChIJG3k3Aw0G9YgRGSM3h6zldH0,30324,http://www.morganplaceapts.com/,1680 Chantilly Dr NE, Atlanta, GA 30324,https://maps.google.com/?cid=9040102881205101337,(404) 998-5264,1.31E+11,9.18307,6129.40393,1649.530029,,
1,Morgan Trace,33.564897,-84.520258,ChIJrbRZvR_k9IgRvnVGpLYFB3E,30291,http://www.morgantracebyelon.com/,4065 Jonesboro Rd, Union City, GA 30291,https://maps.google.com/?cid=8144484733121099198,(678) 503-5333,1.31E+11,0.89058,2255.3868,1179.089966,,
779,Morgan's Landing,33.969459,-84.359112,ChIJFwQu8XkM9YgR3rMXxBjViHk,30328,http://www.gscapts.com/apartments/sandy_springs_ga/zip_30350/gsc/4523/,7843 Roswell Rd, Sandy Springs, GA 30350,https://maps.google.com/?cid=8757483777767748574,(888) 510-8556,1.31E+11,2.19854,3425.40944,730.286987,,
706,Mosaic at Sandy Springs,33.910035,-84.37824,ChIJE-_a2usO9YgRdaueL0-Ad7Q,30342,http://mosaicatsandysprings.net/,5675 Roswell Rd, Atlanta, GA 30342,https://maps.google.com/?cid=13004003526645295989,(404) 250-1906,1.31E+11,5.43098,5032.40623,1027.040039,,
550,Mountain Crest,33.810516,-84.191968,ChIJjzzCp5ud4RQRMN0cUuetsoc,30072, ,1075 N Hairston Rd, Stone Mountain, GA 30083,https://maps.google.com/?cid=9778068950001442096,(404) 296-4094,1.31E+11,0.98055,2231.40861,643.616028,,
590,Mountain Lake Apartments,33.82105,-84.191352,ChIJbc35pbao9YgRiDVnbsu1ncc,30083,http://www.jamcoproperties.com/property/43/Mountain-Lake-Apartments,1401 N Hairston Rd, Stone Mountain, GA 30083,https://maps.google.com/?cid=14383852670226478472,(888) 481-7159,1.31E+11,3.41361,2582.40924,805.945007,,
458,Mountain Vista Apartment Homes,33.783949,-84.159834,ChIJ2XRCOOau9YgRpLODA4M4cgM,30074, ,490 S Stone Mountain Lithonia Rd, Stone Mountain, GA 30088,https://maps.google.com/?cid=248323064809632676,(770) 469-0663,1.31E+11,0.1555,1565.40882,1373.650024,,
51,Mt Vernon Apartments,33.67016,-84.461088,ChIJG2Pxn5_i9IgRqayKa4pc4dE,30344, ,3155 Harris Dr #7, East Point, GA 30344,https://maps.google.com/?cid=15123470773266328745,(678) 705-1674,1.31E+11,0.32328,1938.3929,1018.640015,,
760,Mt Vernon Plantation Private Residences,33.936551,-84.35059,ChIJ5VSw0v0L9YgRdnV5KvlCkU4,30346,http://www.mountvernonplantation.com/,1212 Mt Vernon Hwy, Atlanta, GA 30338,https://maps.google.com/?cid=5661379844508317046,(770) 395-7616,1.31E+11,10.66291,6869.40843,1535.150024,,
259,Muse's Lofts,33.755238,-84.389281,ChIJGysJ5IYD9YgRVq8BBT0FeIM,30303,http://www.livethemuses.com/,50 Peachtree St NW, Atlanta, GA 30303,https://maps.google.com/?cid=9473327575808978774,(404) 523-7344,1.31E+11,130.38314,5335.39931,762.120972,,
284,Museum Tower,33.762556,-84.391469,ChIJ-zMeyX4E9YgRvHDw0bxqSR4,30303,http://www.museumtower.com/Welcome-to-The-MUSEUM-TOWER-Web-Site~139461~14633.htm,285 Centennial Olympic Park Dr NW, Atlanta, GA 30313,https://maps.google.com/?cid=2182392853646307516,(404) 230-9945,1.31E+11,74.45806,5782.39947,505.39801,,
299,N. Highland Steel Apartments,33.76285,-84.359629,ChIJlxVaAAQE9YgRgexgHt40h1Y,30307, ,240 North Highland Avenue Northeast, Atlanta, GA 30307,https://maps.google.com/?cid=6235010337714793601,(678) 701-9054,1.31E+11,4.03052,5458.40089,1906.23999,,
476,Navarro Apartments,33.79623,-84.243753,ChIJ245QrLSp9YgR4weyIAYOZ64,30021,http://www.navarroapts.com/,3525 Indian Creek Way, Clarkston, GA 30021,https://maps.google.com/?cid=12567028704681789411,(404) 296-4808,1.31E+11,3.1449,2922.40588,844.953979,,
802,Nesbit Ferry Crossing Apartments,34.001882,-84.278152,ChIJq4rR_aIK9YgR7ZOonDyX1fE,30022,http://www.bellapartmentliving.com/ga/alpharetta/nesbit-ferry-crossing/,100 Saratoga Dr, Alpharetta, GA 30022,https://maps.google.com/?cid=17426000619762127853,(678) 585-0094,1.31E+11,0.79781,2605.41375,1511.5,,
689,Nevadan Apartments,33.904193,-84.368519,ChIJtSzbk8QO9YgRfBCxd794DqY,30342,http://www.nevadanapartments.com/nevadan-apartments,5501 Glenridge Dr, Atlanta, GA 30342,https://maps.google.com/?cid=11965634023712166012,(404) 255-4821,1.31E+11,8.49193,4748.40623,1364.619995,,
674,New Peachtree Apartments,33.887094,-84.300024,ChIJ3zfDO00I9YgRb_Sf8HTQs0A,30341, ,3354 Burk Dr, Chamblee, GA 30341,https://maps.google.com/?cid=4662299239930393711,(770) 455-1969,1.31E+11,7.22953,5133.40794,881.523987,,
63,New Village,33.675612,-84.417047,ChIJiz4TV58C9YgR6WoD0jfL1WM,30354, ,2905 Springdale Rd SW, Atlanta, GA 30315,https://maps.google.com/?cid=7193879420401314537,(404) 228-2583,1.31E+11,3.76311,1977.39515,340.821014,,
36,Norsouth,33.655736,-84.438334,ChIJ543ZSbPi9IgRHdOEYrz80w8,30320,http://www.norsouth.com/,1503 Temple Ave, College Park, GA 30337,https://maps.google.com/?cid=1140533016691790621,(404) 768-4276,1.31E+11,3.18344,2016.39329,1162.969971,,
315,North Avenue Apartments,33.770102,-84.391359,ChIJS5N0VGME9YgR2ceU70RzXCU,30332,https://housing.gatech.edu/halls/Pages/Building-Detail.aspx?bldgID=191E,120 North Avenue NW, Atlanta, GA 30313,https://maps.google.com/?cid=2692153417175189465,(404) 894-2470,1.31E+11,77.12797,5809.39965,600.741028,,
434,North Decatur Garden Apartments,33.788422,-84.289249,ChIJG8CqkHIH9YgRQVNiKQP_6Bg,30030,http://www.northdecaturgardens.com/,1400 Church St, Decatur, GA 30030,https://maps.google.com/?cid=1794964840551437121,(404) 377-7353,1.31E+11,7.15812,4812.4043,554.619995,,
835,North Haven at Johns Creek,34.051241,-84.226058,ChIJF3h_2Aef9YgRjdBZ-3VdMRI,30023,http://www.northhavenatjohnscreek.com/,11201 State Bridge Rd, Johns Creek, GA 30022,https://maps.google.com/?cid=1310931727851049101,(678) 366-9865,1.31E+11,1.55552,2129.41832,1813.920044,,
337,North High Ridge Apartments,33.771306,-84.351672,ChIJEQS-AqcG9YgRkcq0HddB-RY,30307,http://northhighridge.com/,1088 North Avenue NE #1, Atlanta, GA 30307,https://maps.google.com/?cid=1655426730207529617,(404) 892-3133,1.31E+11,3.91468,5412.40123,1918.380005,,
294,North Highland Steel Apartments & Shops,33.761912,-84.36021,ChIJR4ZfugYE9YgRzWTDLI6Bkac,30307,http://www.nhighlandsteel.com/,240 North Highland Avenue Northeast, Atlanta, GA 30307,https://maps.google.com/?cid=12074574523593352397,(844) 675-8578,1.31E+11,4.03052,5458.40089,1906.23999,,
487,Northern Pines Apartments,33.798895,-84.247989,ChIJxcOEhUqo9YgR0iBy0NN8hmA,30079,http://rjamesproperties.com/properties/northern-pines/,774 Northern Ave, Clarkston, GA 30021,https://maps.google.com/?cid=6955383923697393874,(404) 228-9174,1.31E+11,1.68346,3281.40587,760.619019,,
630,Northgate Townhouses,33.84247,-84.230609,ChIJj54oqdWn9YgRqCT39SEcC60,30084, ,3555 Lawrenceville Hwy, Tucker, GA 30084,https://maps.google.com/?cid=12469090925491463336,(770) 934-7869,1.31E+11,2.71512,4159.40862,1172.26001,,
622,Northlake Apartments,33.84063,-84.24271,ChIJk24nLnao9YgRgIeRev9qcIc,30084,http://atlnorthlake.prospectportal.com/,2006 Northlake Pkwy, Tucker, GA 30084,https://maps.google.com/?cid=9759418038017427328,(404) 539-9662,1.31E+11,5.79712,4254.40732,1233.73999,,
858,Northpark Estates,34.102731,-84.26469,ChIJT6MrBwSe9YgRpaSUcUUPMnk,30004,http://www.northparkwmp.com/,13201 Deerfield Pkwy, Alpharetta, GA 30004,https://maps.google.com/?cid=8733059418357540005,(770) 752-6300,1.31E+11,3.40707,2663.41891,1768.040039,,
238,Northside Plaza Apartments,33.752648,-84.402274,ChIJkxaP8nsD9YgRBgG6AMX6KUs,30313, ,440 Markham St SW, Atlanta, GA 30313,https://maps.google.com/?cid=5416135750917423366,(404) 688-9019,1.31E+11,24.36521,5001.39856,486.28299,,
368,Nottingham Forest East Apartments,33.767603,-84.253052,ChIJ3VvNauyp9YgRRXlKemiVy2M,30002, ,965 Nottingham Dr, Avondale Estates, GA 30002,https://maps.google.com/?cid=7191005505987967301,(404) 501-0556,1.31E+11,1.52504,3039.40443,1111.339966,,
846,Nurock Managements Co,34.072713,-84.260299,ChIJR1f1zC-e9YgR7XFU_WKzr1E,30005,http://www.nurock.com/,3460 Preston Ridge Rd, Alpharetta, GA 30005,https://maps.google.com/?cid=5886120475734864365,(678) 297-3400,1.31E+11,6.77896,2984.4177,2552.800049,,
422,Oak Creek Apartments,33.780115,-84.248174,ChIJs0_Es7ip9YgR8dlA0ZjY-Rk,30002,http://www.oakcreekapts.org/,280 Northern Ave, Avondale Estates, GA 30002,https://maps.google.com/?cid=1871765271006468593,(404) 292-9724,1.31E+11,2.14919,2867.40533,527.872986,,
433,Oak Forest Apartments,33.784578,-84.251742,ChIJJ4UtzMep9YgRoItMJ9cgyuA,30079, ,338 Hatton Dr # D, Scottdale, GA 30079,https://maps.google.com/?cid=16197795118240795552,(404) 296-1860,1.31E+11,2.55961,3848.40532,504.988007,,
328,Oak Pointe Apartments,33.767675,-84.341441,ChIJo-o2g7oG9YgRv42QXspOnk4,30307,http://bradenfellman.com/apartments/oakpointe/,485 Oakdale Rd NE, Atlanta, GA 30307,https://maps.google.com/?cid=5665052012355554751,(404) 688-6257,1.31E+11,3.77975,4679.40138,2202.050049,,
377,Oak Tree Villas,33.768929,-84.247133,ChIJz0PsnJSp9YgRmKa6_4kxzug,30032,http://www.oaktreevillas.com/,3465 Kensington Rd, Decatur, GA 30032,https://maps.google.com/?cid=16775400130772379288,(404) 692-7469,1.31E+11,1.50689,2653.4049,804.39801,,
131,Oakland City West End Apartments,33.720166,-84.426129,ChIJ37wfPCYD9YgRgH09YexReM4,30310, ,1191 Oakland Ln SW, Atlanta, GA 30310,https://maps.google.com/?cid=14877731444703985024,(404) 753-1701,1.31E+11,1.20568,2398.39632,291.85199,,
132,Oakland Park Townhomes,33.720794,-84.427262,ChIJG-SHASYD9YgR9IacGeiSr1o,30310, ,1240 Oakland Dr SW, Atlanta, GA 30310,https://maps.google.com/?cid=6534603109897635572,(404) 752-8937,1.31E+11,1.20568,2398.39632,291.85199,,
5,Oakley Shoals,33.584634,-84.532562,ChIJeTHmZK3m9IgRt2qQ-NPxQmA,30291, ,6295 Oakley Rd, Union City, GA 30291,https://maps.google.com/?cid=6936372268814592695,(770) 964-5689,1.31E+11,1.62604,2288.38689,1061.170044,,
6,Oakley Woods,33.584776,-84.531204,ChIJO-h7FK3m9IgROxi7nFfyKzM,30291,http://www.oakleywoodsbyelon.com/,6300 Oakley Rd, Union City, GA 30291,https://maps.google.com/?cid=3687307178038466619,(678) 503-5336,1.31E+11,1.11153,1978.38737,1010.559998,,
817,Oaks at Holcomb Bridge,34.026495,-84.325438,ChIJMTHLfct09YgRfn6DcfSHP70,30009,http://www.oaksatholcombbridgeapts.com/,700 Old Holcomb Bridge Rd, Roswell, GA 30076,https://maps.google.com/?cid=13636767680647364222,(770) 284-1223,1.31E+11,3.43428,4445.41302,1042.560059,,
201,One Source Atlanta Property Management,33.742981,-84.43767,ChIJL5UwREsD9YgRlnnpCp5hNAg,30310,http://www.onesourceatlanta.com/,1530 Ralph David Abernathy Blvd, Atlanta, GA 30310,https://maps.google.com/?cid=591204782508177814,(678) 705-7877,1.31E+11,0.14985,2371.39683,862.034973,,
668,One Sovereign Place Apartments,33.887881,-84.381042,ChIJHbgXoB4P9YgRX-BUtSUX0LE,30342,http://www.onesovereignplace.com/,4883 Roswell Road, Atlanta, GA 30342,https://maps.google.com/?cid=12812766390592528479,(404) 255-3668,1.31E+11,2.24731,4044.40534,1459.829956,,
268,One12 Courtland Apartments,33.757348,-84.384554,ChIJrdTNI4gD9YgRXAwqUbdnj54,30303,http://www.one12courtland.com/,112 Courtland St NE, Atlanta, GA 30303,https://maps.google.com/?cid=11425464816700623964,(855) 265-9112,1.31E+11,130.38314,5335.39931,762.120972,,
500,Optimist Lofts,33.812729,-84.366645,ChIJGaBh5c8F9YgRlQDyTXLXnKw,30324,http://www.optimistlofts.com/,2115 Piedmont Rd NE, Atlanta, GA 30324,https://maps.google.com/?cid=12438053156824416405,(404) 721-4746,1.31E+11,5.04553,6411.40289,1196.199951,,
118,Orchard Walk Apartments,33.69696,-84.26175,ChIJFa7Uypqq9YgRmukoCJ-KNRo,30034,http://orchardwalkapts.com/,3800 Flat Shoals Pkwy, Decatur, GA 30034,https://maps.google.com/?cid=1888568034393123226,(404) 243-8585,1.31E+11,3.88911,2116.40134,863.017029,,
455,Paces Park Apartments,33.795196,-84.276514,ChIJV-GI4ngH9YgR7zedQikuyLg,30033,http://www.pacesparkwmp.com/,100 Paces Park Dr, Decatur, GA 30033,https://maps.google.com/?cid=13314943053067007983,(404) 294-1616,1.31E+11,8.01322,4898.40496,867.557007,,
80,Panther Riverside Parc,33.708016,-84.591186,ChIJv5AcRJEf9YgR7mYyDXFAfZM,30331,http://www.pantherriversideparc.com/,1925 Waycrest Dr, Atlanta, GA 30331,https://maps.google.com/?cid=10627721549961127662,(404) 348-8891,1.31E+11,1.64596,1368.39148,2034.180054,,
135,Paradise East Apartments,33.713398,-84.327551,ChIJX92abQoB9YgRe-5CpCPwuzU,30288, ,1504 Bouldercrest Rd, Atlanta, GA 30316,https://maps.google.com/?cid=3871952340525444731,(404) 241-2800,1.31E+11,0.168,2349.39972,369.328003,,
829,Parc Alpharetta Apartments,34.05056,-84.302784,ChIJ8c2PDBp19YgRdPy71TKzZ_A,30009,http://www.parcalpharetta.com/,1000 Fanfare Way, Alpharetta, GA 30009,https://maps.google.com/?cid=17323011522619505780,(866) 452-6020,1.31E+11,5.37983,4776.4154,1452.51001,,
731,Parc at Perimeter Apartment Homes,33.924411,-84.35313,ChIJpx0Vo1IJ9YgRspDRNCTBxEs,30328,http://www.parcatperimeter.com/,6210 Peachtree Dunwoody Rd, Atlanta, GA 30328,https://maps.google.com/?cid=5459701009529016498,(770) 350-9933,1.31E+11,16.69995,7992.40739,2385.689941,,
807,Park 83 Apartments,34.013424,-84.302731,ChIJKxNeV9AK9YgRzuMwEKxagYk,30076,http://www.park83.com/,100 Calibre Creek Pkwy, Roswell, GA 30076,https://maps.google.com/?cid=9908300350244316110,(678) 554-4571,1.31E+11,0.95297,3092.41366,1411.150024,,
765,Park at Abernathy Square Apartments,33.941967,-84.368276,ChIJXdM5CxwM9YgRXERZmRFDgD0,30328,http://www.parkatabernathy.com/,6925 Roswell Rd, Atlanta, GA 30328,https://maps.google.com/?cid=4431615776198837340,(855) 707-5540,1.31E+11,6.73325,5006.40782,911.866028,,
67,Park at Greenbriar,33.684194,-84.492206,ChIJr-AV544d9YgRh3n3yBdcrr8,30331,http://rjamesproperties.com/properties/greenbriar/,3000 Continental Colony Pkwy SW, Atlanta, GA 30331,https://maps.google.com/?cid=13812078364417554823,(404) 349-3688,1.31E+11,1.35927,2296.39268,554.46698,,
207,Park Commons Apartments,33.750141,-84.473374,ChIJdfUCbI8c9YgRFabF1Nc2Rrs,30311, ,150 Peyton Pl SW, Atlanta, GA 30311,https://maps.google.com/?cid=13494533634077861397, ,1.31E+11,2.28673,1863.39592,594.075012,,
667,Park Pointe North,33.874747,-84.255535,ChIJbaSm95Cn9YgR2usgyJI7x_0,30341,http://www.parkpointenorthapts.com/,3311 Flowers Rd S, Chamblee, GA 30341,https://maps.google.com/?cid=18286650313570053082,(770) 458-4424,1.31E+11,5.51271,3841.40887,1499.699951,,
448,Park Summit Apartments,33.793542,-84.279623,ChIJ1w6V2nkH9YgRfoyeut2NnnM,30033,http://www.parksummitapts.com/,2778 N Decatur Rd, Decatur, GA 30033,https://maps.google.com/?cid=8331252344140237950,(404) 508-1117,1.31E+11,8.01322,4898.40496,867.557007,,
717,Park Terrace Apartments,33.915837,-84.376482,ChIJo4f0cZUO9YgRz3Z--bpsNBQ,30328, ,300 Carpenter Dr NE, Atlanta, GA 30328,https://maps.google.com/?cid=1455908129853044431,(404) 705-9600,1.31E+11,7.30334,5296.40644,1254.780029,,
720,Park Towers,33.917576,-84.360552,ChIJidkAVLEO9YgR5KYr_s0igHw,30358,http://parktowersiiatlanta.com/,789 Hammond Dr, Sandy Springs, GA 30328,https://maps.google.com/?cid=8971208725849941732,(404) 851-1600,1.31E+11,18.60848,6230.40694,2070.310059,,
362,Park Trace Apartments,33.77177,-84.30261,ChIJqcnaWiMH9YgRF8KU9N5rTsM,30030, ,700 Atlanta Ave, Decatur, GA 30030,https://maps.google.com/?cid=14073304490909680151,(404) 371-0887,1.31E+11,17.59441,3491.40318,173.667007,,
607,Park Villa Apartments,33.844879,-84.332702,ChIJG-FwByAG9YgRqkiwkisIpys,30319, ,2095 Burton Plaza Ln NE, Atlanta, GA 30319,https://maps.google.com/?cid=3145491847979223210,(404) 321-7357,1.31E+11,2.49429,5619.40513,1449.51001,,
