apartment_name,latitude,longitude,place_id,zipcode,website,property_address,map_url,phone
Emory Point,33.8013363,-84.3282381,ChIJu5CdSV8G9YgRB-0bBA7revs,30322,http://emory-point.com/,"1520 Avenue Pl, Atlanta, GA 30329, USA",https://maps.google.com/?cid=18121054496109620487,(678) 686-3106
Highland Lake Apartments,33.802145,-84.309283,ChIJV5SX-aoH9YgRS3Dh9N7VMr4,30322,http://www.highlandlake-apts.com/,"10 Highland Lake Cir, Decatur, GA 30033, USA",https://maps.google.com/?cid=13705251769609711691,(404) 467-2104
Sloan Square Apartments,33.813791,-84.337529,ChIJV5Wf0mgG9YgRmit_ie4TxqQ,30322,http://sloansquareliving.com/,"1555 Lavista Rd, Atlanta, GA 30329, USA",https://maps.google.com/?cid=11873199382838848410,(404) 320-0439
Briar Patch Apartments,33.8173195,-84.3357298,ChIJz8w6MGoG9YgRDRiFURwaLns,30322,,"2182 Briarcliff Rd NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=8876060624522909709,(404) 633-2680
CB Lofts,33.82108,-84.352261,ChIJ__Xc_XQG9YgRlsRhrX64StQ,30324,http://www.cblofts.com/,"2430 Cheshire Bridge Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=15297241938531566742,(404) 315-6115
AMLI Lindbergh,33.8200518,-84.3652811,ChIJ2RRfP8MF9YgRCKQkvnkAn20,30324,http://www.amli.com/apartments/atlanta/Buckhead/Atlanta/lindbergh,"2400 Parkland Dr NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=7899032794312254472,(404) 267-1013
Gables Sheridan,33.825548,-84.338077,ChIJ803JhhQG9YgR9zyh4BchJWY,30324,http://www.gables.com/sheridan,"1514 Sheridan Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=7360325552443571447,(404) 679-5600
eon at Lindbergh,33.8226793,-84.3715547,ChIJ85HlDMEF9YgR0Nmz-e-au2g,30324,http://www.berkshirecommunities.com/apartments/ga/atlanta/eon-at-lindbergh/,"2450 Camellia Ln NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=7546795956066572752,(404) 907-1540
Bell Cheshire Bridge Apartments,33.8133256,-84.3545431,ChIJ8WTkOdgF9YgR80zz6-QWbxE,30324,http://www.bellapartmentliving.com/GA/Atlanta/Bell-Cheshire-Bridge/,"2124 Cheshire Bridge Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=1256247993526602995,(404) 929-9289
32 Hundred Lenox Apartments,33.843827,-84.358936,ChIJC9bIKP8F9YgRNoJ0K-lXbyA,30324,http://www.bellapartmentliving.com/ga/atlanta/32-hundred-lenox/,"3200 Lenox Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=2337183390596629046,(404) 261-3037
Marquis Midtown District,33.8118068,-84.3738025,ChIJdy2CbMgF9YgR3czre4qxDCs,30324,http://www.mqmidtowndistrict.com/,"415 Armour Dr NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=3102049451694083293,(404) 369-0095
Sorelle Apartments,33.820331,-84.364667,ChIJfW3-t9wF9YgRjHlBXPjRgXA,30324,http://www.sorelleapartments.com/,"2399 Parkland Dr NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=8106991668873492876,(404) 948-1006
Morgan Place Apartment Homes,33.826347,-84.344988,ChIJG3k3Aw0G9YgRGSM3h6zldH0,30324,http://www.morganplaceapts.com/,"1680 Chantilly Dr NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=9040102881205101337,(404) 998-5264
Optimist Lofts,33.8127286,-84.3666448,ChIJGaBh5c8F9YgRlQDyTXLXnKw,30324,http://www.optimistlofts.com/,"2115 Piedmont Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=12438053156824416405,(404) 721-4746
Briarhill Apartments,33.826112,-84.339423,ChIJJazUEhMG9YgRFfkfCsINlQA,30324,http://www.briarhillapts.com/,"1470 Sheridan Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=41954898574571797,(404) 634-5891
Lenox Woods Apartments,33.8163928,-84.3517935,ChIJk77_iAoG9YgRNCrAR0QzDDM,30324,http://www.fifecoproperties.com/Apartments/module/property_info/property[id]/8111/,"2255 Lenox Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=3678371364009421364,(404) 329-1552
Monroe Place Apartments,33.809322,-84.370236,ChIJnevENckF9YgRvSn2EidUg4A,30324,http://www.monroeplace.com/,"2000 Monroe Pl NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=9260337785602451901,(404) 874-2112
Uptown Square Apartments,33.8230663,-84.3707341,ChIJr1bajcEF9YgRpfDHSnEViwE,30324,http://www.uptownsquareatlanta.com/,"508 Main St NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=111206192130814117,(404) 846-6091
The Peninsula at Buckhead,33.824901,-84.366746,ChIJsdUFTOgF9YgRHdpLgCzkB70,30324,http://www.peninsulabuckhead.com/,"2591 Piedmont Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=13621106477787503133,(404) 231-0003
Gables Midtown,33.8077362,-84.3752962,ChIJSxVG_rUF9YgRuXBmU2Vjwb4,30324,http://www.gables.com/midtown,"1925 Monroe Dr NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=13745376824553533625,(404) 532-1925
Ansley Forest Apartments,33.799269,-84.369418,ChIJy3eQeDME9YgR7E8mulg4bpY,30324,http://www.ansleyforestapartments.com/,"1616 Piedmont Ave NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=10839663306858713068,(404) 875-4702
Tuscany at Lindbergh Apartments,33.8182433,-84.3689278,ChIJz1AoBcQF9YgRwVAr1QKMmns,30324,http://venterraliving.com/tuscanyatlindbergh/rent_pricing_availability?id=GA4TUGGM,"600 Garson Dr NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=8906585156872786113,(404) 845-7838
Avana Lenox,33.8263022,-84.3571418,ChIJzRHoqeEF9YgRg7ONTjNe_18,30324,http://www.avanalenox.com/,"925 Canterbury Rd NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=6917351127118623619,(404) 233-5900
Post Lindbergh,33.8195906,-84.3716147,ChIJzZBrQcEF9YgR5Kubbeiim0U,30324,http://www.postproperties.com/GA/Atlanta/Buckhead/Post-Lindbergh,"485 Lindbergh Pl NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=5015781729162210276,(404) 233-9918
Advantage Corporate Apartments,33.842775,-84.426199,ChIJ09drPFoF9YgRm8EhOiNNsV8,30325,http://www.advantageapartments.com/,"3280 Northside Pkwy NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=6895377318175424923,(678) 705-5744
The Rocca,33.842775,-84.426199,ChIJ09drPFoF9YgRWwZpt4TGl3U,30325,http://therocca.com/,"3280 Northside Pkwy NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=8473459497235973723,(404) 262-0510
The Reserve at West Paces,33.8498187,-84.4323555,ChIJ3dj-pPgP9YgRe4Sp3-TNDhw,30325,,"1401 West Paces Ferry Rd NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=2021779665624597627,(404) 814-1944
Solis Downwood,33.8408712,-84.4264215,ChIJ97VI9VoF9YgRwYiYlTfhC6U,30325,http://solisdownwood.com/,"3201 Downwood Cir NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=11892846869851179201,(404) 481-5451
Carondelet Apartments,33.8131786,-84.424659,ChIJa08eqiUF9YgR8TYVPqDVwGc,30325,,"2113 Defoors Ferry Rd NW, Atlanta, GA 30318, USA",https://maps.google.com/?cid=7476210265648084721,(404) 355-5407
Ashford 2788 Apartments,33.8191165,-84.445392,ChIJCQcCUc4a9YgRaN91BKQ6s3Y,30325,http://www.ashford2788.com/,"2788 Defoors Ferry Rd NW, Atlanta, GA 30318, USA",https://maps.google.com/?cid=8553244593430585192,(404) 596-5656
Defoors Crossing Apartments,33.812493,-84.4258709,ChIJedSMsCUF9YgRKP0PSCjW6O8,30325,http://www.habershamapts.com/,"2100 Defoors Ferry Rd NW, Atlanta, GA 30318, USA",https://maps.google.com/?cid=17287302638157692200,(404) 350-9051
Collier Ridge Apartments,33.8139559,-84.4258312,ChIJIRy-zDoF9YgRywiG-ddiN3c,30325,http://www.collierridge.com/,"100 Noble Creek Dr NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=8590443493976312011,(404) 351-8548
Post Collier Hills,33.8089584,-84.4160485,ChIJN8iGSh8F9YgRxJc7UCW1ZJQ,30325,http://www.postproperties.com/GA/Atlanta/Buckhead/Post-Collier-Hills,"914 Collier Rd NW, Atlanta, GA 30318, USA",https://maps.google.com/?cid=10692870587148900292,(404) 350-9664
Reserve at West Paces,33.8488674,-84.4321578,ChIJTxUEElYF9YgR4vrM64oRNJU,30325,http://www.reserveatwestpaces.com/,"1401 West Paces Ferry Rd NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=10751237498799454946,(404) 814-1944
Camden Phipps Apartments,33.85466,-84.36596,ChIJ_2uXnFAP9YgRHrWUXkVukLo,30326,https://www.camdenliving.com/atlanta-ga-apartments/camden-phipps,"700 Phipps Blvd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=13443366131919533342,(404) 261-4015
SkyHouse Buckhead,33.8497952,-84.3673825,ChIJ4wF0BFkP9YgRnKTWAzg9yaY,30326,http://skyhousebuckhead.com/,"3390 Stratford Rd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=12018204391406740636,(404) 445-7878
Gables Residential,33.8456584,-84.3594416,ChIJ7UzZAFYP9YgRVDhk2T1Weak,30326,http://www.gables.com/,"3399 Peachtree Rd #600, Atlanta, GA 30326, USA",https://maps.google.com/?cid=12211886688232028244,(404) 923-5500
Alexan Lenox,33.846885,-84.35617,ChIJCWk2bFUP9YgR4iC3X9o6T5Q,30326,http://alexanlenox.com/,"960 East Paces Ferry Rd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=10686825150356594914,(404) 869-6580
Phipps Place Luxury Apartments,33.850581,-84.358067,ChIJe4dvDVQP9YgRGP-PmfaxAhU,30326,http://phippsplaceapartments.com/,"3460 Kingsboro Rd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=1513968097446330136,(404) 816-9191
Executive Corporate Living,33.8499589,-84.3583316,ChIJe4dvDVQP9YgRyBXxJjF9rdM,30326,http://www.executivecorporateliving.com/Buckhead.html,"3460 Kingsboro Rd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=15252985163033941448,(678) 208-0480
Windsor Hall Apartment Homes,33.8542625,-84.3525337,ChIJEc6gGa0I9YgRf2J1pa1m_GY,30326,http://www.liveatwindsorhall.com/,"3703 Peachtree Rd, Atlanta, GA 30319, USA",https://maps.google.com/?cid=7420919181991043711,(404) 237-1850
The Paramount at Buckhead,33.8507786,-84.3677554,ChIJI5sLCVkP9YgR19V5RiDmOEE,30326,,"3445 Stratford Rd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=4699759237456844247,(404) 846-7100
The Grandview,33.8491526,-84.3572032,ChIJj4snVVQP9YgRNEH8W85VcgM,30326,http://www.grandviewatlanta.com/,"3481 Lakeside Dr NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=248355274253680948,(404) 233-2167
Kingsboro Luxury Apartments,33.8498835,-84.3575637,ChIJlX9aRlQP9YgRI2Maen0Oafs,30326,http://www.kingsboro-apartments.com/,"3443 Kingsboro Rd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=18116026908156781347,(404) 467-7707
Post Alexander Apartment Homes,33.853554,-84.365367,ChIJNSJrSVoP9YgRSMZZpz_ahDM,30326,http://www.postproperties.com/ga/atlanta/alexander,"600 Phipps Blvd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=3712331959785604680,(404) 841-0872
Bell Lenox Park,33.848071,-84.34779,ChIJVav4k6kI9YgRW0cuV9IUq9U,30326,http://www.bellapartmentliving.com/GA/Atlanta/Bell-Lenox-Park,"100 Lenox Park Cir NE, Atlanta, GA 30319, USA",https://maps.google.com/?cid=15396422644734510939,(404) 233-4959
Post Apartment Homes LP,33.8681583,-84.4490938,ChIJ0wjWWBcQ9YgRFKBVlWnHDBk,30327,http://www.postproperties.com/,"4401 Northside Pkwy NW #800, Atlanta, GA 30327, USA",https://maps.google.com/?cid=1805036806959636500,(404) 846-7800
Post Riverside,33.8693418,-84.4483631,ChIJ3fi9ZRgQ9YgRR1Iz2sLbaT4,30327,http://www.postproperties.com/GA/Atlanta/Vinings/Post-Riverside,"4403 Northside Pkwy NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=4497367332837085767,(404) 233-6310
F F Properties,33.8859417,-84.4635322,ChIJ81kKxUgQ9YgRs6JPuObL9qw,30327,http://www.fairfieldresidential.com/,"200 Galleria Pkwy SE, Atlanta, GA 30339, USA",https://maps.google.com/?cid=12463373210589569715,(678) 996-3760
Cross Creek Condominiums,33.8210987,-84.4261292,ChIJETSoBToF9YgRVXsdK1M0-LQ,30327,http://www.crosscreek-atlanta.com/outside_home.asp,"1221 Cross Creek Pkwy NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=13040230252861553493,(404) 351-7600
Jewish Tower,33.8405617,-84.4285458,ChIJg2och1oF9YgR25HGHDJ-rgc,30327,,"3160 Howell Mill Rd NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=553518557909389787,(404) 351-3536
Overton Rise Apartments,33.88611,-84.454701,ChIJh4wNJTcQ9YgR25e_17Ys1-E,30327,http://overtonriseapts.com/,"3695 Cumberland Boulevard SE, Atlanta, GA 30339, USA",https://maps.google.com/?cid=16273524942341904347,(770) 435-1111
The Borghese,33.844335,-84.426252,ChIJN7qUv1kF9YgRvYRaPgbkBGI,30327,http://www.theborghese.net/outside_home.asp,"3286 Northside Pkwy NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=7063020831090836669,(404) 495-9985
Mill Creek Residential Trust,33.8568702,-84.4296078,ChIJNamvRfoP9YgRCjDSqnrAG6Q,30327,http://www.millcreekplaces.com/contact,"3715 Northside Pkwy NW, Atlanta, GA 30327, USA",https://maps.google.com/?cid=11825256879675813898,(678) 608-0908
RAM Partners LLC,33.8439835,-84.4274632,ChIJS80trzAQ9YgRa-f8dpVrOEw,30327,http://www.rampartnersllc.com/,"3284 Northside Parkway, Atlanta, GA 30327, USA",https://maps.google.com/?cid=5492258035268904811,(770) 437-5200
Preferred Apartment Community,33.8844783,-84.4532712,ChIJS80trzAQ9YgRFt2WgzY3VH8,30327,http://pacapts.com/about-us/contact-us/,"3625 Cumberland Blvd SE # 400, Atlanta, GA 30339, USA",https://maps.google.com/?cid=9175019048136006934,(770) 818-4100
Gables Mill,33.8919645,-84.4503556,ChIJt6bWWDIQ9YgRTs1TY5hNY7I,30327,http://www.gables.com/mill,"100 Akers Ridge Dr SE, Atlanta, GA 30339, USA",https://maps.google.com/?cid=12854203078342331726,(770) 952-7897
Berkshire Howell Mill,33.8079568,-84.4130987,ChIJW0mGkB4F9YgRHMJuzeSOl_A,30327,http://www.berkshirecommunities.com/apartments/ga/atlanta/berkshire-howell-mill/,"1950 Howell Mill Rd, Atlanta, GA 30318, USA",https://maps.google.com/?cid=17336482403936289308,(404) 692-6196
Spalding Crossing Apartments,33.958726,-84.353809,ChIJ0ULcmIoL9YgRgRwa739OLWg,30328,http://www.liveatspaldingcrossing.com/,"1000 Spalding Dr, Atlanta, GA 30350, USA",https://maps.google.com/?cid=7506742465275763841,(844) 727-2693
Savannah at Park Place Apartment Homes,33.9252781,-84.3324278,ChIJ1yE_UWYJ9YgRPVkQxK-9Slg,30328,http://www.savannahparkplace.com/,"31 Perimeter Center E, Atlanta, GA 30346, USA",https://maps.google.com/?cid=6362105986220579133,(844) 341-6615
Edgewater At Sandy Springs Apartments,33.964401,-84.3754398,ChIJ5YknlW0M9YgRT3Oka9cmBHw,30328,http://www.edgewatersandyspringsapts.com/,"7600 Roswell Rd, Atlanta, GA 30350, USA",https://maps.google.com/?cid=8936310267275670351,(844) 843-7583
Celebration At Sandy Springs,33.946228,-84.3730193,ChIJ70s6LBgM9YgRDRzN-AQ1yYw,30328,http://www.celebrationatsandysprings.com/,"7000 Roswell Rd, Atlanta, GA 30328, USA",https://maps.google.com/?cid=10144697931099085837,(770) 394-6300
Glenlake Apartments,33.9439067,-84.3637803,ChIJ7R-kJAUM9YgRusIQgCq7rFU,30328,http://www.glenlakeatl.com/,"6901 Glenlake Pkwy NE, Atlanta, GA 30328, USA",https://maps.google.com/?cid=6173514980429710010,(770) 392-0826
Dunwoody Courtyards,33.9436339,-84.3518824,ChIJFdbmU_gL9YgRywc3Eql5hyY,30328,http://www.dunwoodycourtyards.com/,"6873 Peachtree Dunwoody Rd, Atlanta, GA 30328, USA",https://maps.google.com/?cid=2776321462359230411,(770) 551-9502
Morgan's Landing,33.969459,-84.359112,ChIJFwQu8XkM9YgR3rMXxBjViHk,30328,http://www.gscapts.com/apartments/sandy_springs_ga/zip_30350/gsc/4523/,"7843 Roswell Rd, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=8757483777767748574,(888) 510-8556
Perimeter Circle Apartment Homes,33.906716,-84.37182,ChIJG92kx8MO9YgRjCqZiUEeji4,30328,http://liveatperimetercircle.com/,"5470 Glenridge Dr, Atlanta, GA 30342, USA",https://maps.google.com/?cid=3354652039267822220,(888) 501-1956
1160 Hammond Apartments,33.9194605,-84.3483528,ChIJkQOvpE4J9YgRVR5zS5M212A,30328,http://www.1160hammond.com/,"1160 Hammond Dr NE, Sandy Springs, GA 30328, USA",https://maps.google.com/?cid=6978106153887800917,(770) 766-5537
Hawthorne Gates,33.951794,-84.3557991,ChIJmQiIigkM9YgRzCnoX3duOL4,30328,http://www.hawthornegates.com/,"7200 Peachtree Dunwoody Rd, Atlanta, GA 30328, USA",https://maps.google.com/?cid=13706826924891318732,(770) 394-9555
Park Terrace Apartments,33.9158368,-84.3764824,ChIJo4f0cZUO9YgRz3Z--bpsNBQ,30328,,"300 Carpenter Dr NE, Atlanta, GA 30328, USA",https://maps.google.com/?cid=1455908129853044431,(404) 705-9600
Harbor Pointe,33.9728506,-84.3700955,ChIJobToEGYM9YgROU5Lu-5ulKQ,30328,http://www.gscapts.com/apartments/sandy_springs_ga/zip_30350/gsc/4521/,"500 Harbor Pointe Pkwy, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=11859225690396905017,(888) 845-4079
Parc at Perimeter Apartment Homes,33.924411,-84.3531299,ChIJpx0Vo1IJ9YgRspDRNCTBxEs,30328,http://www.parcatperimeter.com/,"6210 Peachtree Dunwoody Rd, Atlanta, GA 30328, USA",https://maps.google.com/?cid=5459701009529016498,(770) 350-9933
The Marquis Perimeter Center,33.9613577,-84.3590197,ChIJqTY1k3MM9YgRk_uEy1w9eMc,30328,http://www.mqperimetercenter.com/,"57 Trowbridge Lake Dr, Atlanta, GA 30350, USA",https://maps.google.com/?cid=14373305679513713555,(770) 609-4473
The Reserve at Ridgewood,33.950676,-84.371709,ChIJ-S6Y7hYM9YgRf5YZJaXu9nw,30328,http://www.aspensquare.com/georgia/sandy-springs/apartments/the-reserve-at-ridgewood,"7100 Roswell Rd, Sandy Springs, GA 30328, USA",https://maps.google.com/?cid=9004646898033333887,(888) 448-5272
Flats at Perimeter Place,33.9287964,-84.3423011,ChIJU1kUKVoJ9YgRB5yYSb5DKBM,30328,http://flatsatperimeterplaceapts.com/,"60 Perimeter Center Pl, Atlanta, GA 30346, USA",https://maps.google.com/?cid=1380427770346642439,(770) 779-0982
550 Abernathy Apartments,33.938476,-84.368508,ChIJVX5g0Mbdw4kRNe8XnaaMvq8,30328,http://www.hgliving.com/550-abernathy-atlanta-ga,"550 Abernathy Rd NE, Atlanta, GA 30328, USA",https://maps.google.com/?cid=12663713849440464693,(404) 256-9888
Sierra Place,33.9114732,-84.3847656,ChIJW89rg-0O9YgR0M_lvzaIzug,30328,http://www.sierraplace-apartments.com/,"66 Northwood Dr, Atlanta, GA 30342, USA",https://maps.google.com/?cid=16775495430730797008,(404) 255-9219
M789,33.9176361,-84.3601189,ChIJw8diUbEO9YgRgF9oYHkWOUk,30328,http://www.m789atlanta.com/,"789 Hammond Dr NE, Sandy Springs, GA 30328, USA",https://maps.google.com/?cid=5276273149005553536,(404) 692-5161
The Point at Perimeter Apartments,33.9350888,-84.3413168,ChIJWygePuIL9YgRQ-m8XytimhU,30328,http://www.pointatperimeter-apts.com/,"100 Ashford Gables Dr, Dunwoody, GA 30338, USA",https://maps.google.com/?cid=1556664559639259459,(770) 392-9709
Heights Perimeter Center,33.927106,-84.331612,ChIJx6S6BWcJ9YgRqSl8cKNcGzs,30328,http://www.heightsperimetercenter.com/,"100 Perimeter Trace, Dunwoody, GA 30346, USA",https://maps.google.com/?cid=4259099729645545897,(770) 399-9920
Park at Abernathy Square Apartments,33.9419667,-84.3682758,ChIJXdM5CxwM9YgRXERZmRFDgD0,30328,http://www.parkatabernathy.com/,"6925 Roswell Rd, Atlanta, GA 30328, USA",https://maps.google.com/?cid=4431615776198837340,(855) 707-5540
Spalding Bridge,33.9608632,-84.3609689,ChIJyzQbo3MM9YgRKWe4YozhKeM,30328,http://www.livespaldingbridge.com/,"47 Spalding Trail NE, Atlanta, GA 30328, USA",https://maps.google.com/?cid=16368862313722701609,(770) 233-7375
Laurels At Overlook Park Apartments,33.9709269,-84.3730488,ChIJZSTHNWYM9YgRpq_i-mk6nOg,30328,http://www.laurels-apts.com/,"415 Morgan Falls Rd, Sandy Springs, GA 30350, USA",https://maps.google.com/?cid=16761336140021280678,(844) 245-0940
Prelude at Clairmont Apartments,33.84163,-84.317415,ChIJ_____zsG9YgRX6lCgVSK2oA,30329,http://www.preludeatclairmont-apts.com/,"2924 Clairmont Rd, Atlanta, GA 30329, USA",https://maps.google.com/?cid=9284885677328214367,(404) 975-1204
Audubon Briarcliff Apartments,33.8382809,-84.309303,ChIJ7aI0m9QH9YgRxiGckNNu9Ak,30329,http://www.audubonbriarcliff.com/,"3120 Briarcliff Rd NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=717320095602057670,(404) 321-6566
The Marq at Brookhaven,33.835736,-84.337919,ChIJAbvZjBkG9YgRrfe24yfNoys,30329,http://www.marqbrookhaven.com/,"50 Lincoln Ct Ave NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=3144582536042575789,(404) 969-6914
The Terraces at Brookhaven,33.8494186,-84.3261346,ChIJbZJlb5wI9YgR9e--MYpHi80,30329,http://www.theterracesatbrookhaven.com/,"3510 Buford Hwy NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=14811010458403663861,(800) 773-2818
Camden St. Clair Apartments,33.8379468,-84.3149166,ChIJc5-eQywG9YgRZ8kcLMDCC8k,30329,https://www.camdenliving.com/atlanta-ga-apartments/camden-st-clair,"3000 Briarcliff Rd NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=14486886756996925799,(404) 327-9555
Stone Creek at Druid Hills Apartment Homes,33.8380167,-84.3278027,ChIJDy-09SMG9YgRd_OqU2zpN98,30329,http://mystonecreekapartments.com/,"1590 Northeast Expy, Atlanta, GA 30329, USA",https://maps.google.com/?cid=16084581245646467959,(866) 634-6243
Hampton Hall Apartments,33.818406,-84.3339821,ChIJIZQLKGoG9YgRKbEH2xAbUu0,30329,http://www.kencoapartments.com/,"2217 Briarcliff Rd NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=17100760494287335721,(404) 634-7780
Kenco Apartment Communities,33.8194246,-84.3116798,ChIJjSdS3rQH9YgR0GD4IyzFIPs,30329,http://www.kencoapartments.com/,"2284 Lavista Rd NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=18095680096147366096,(404) 633-3468
Briarcliff Apartments,33.8303031,-84.3253133,ChIJjWWNUjoG9YgRJ1Rmz-ZYpT8,30329,http://www.thebriarcliffapts.com/,"7000 Briarcliff Gables Cir NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=4586169543892030503,(404) 325-0321
Viera Briarcliff,33.825957,-84.3163989,ChIJLXidPjQG9YgRfvwfVWHnsVU,30329,http://www.vierabriarcliffapts.com/,"2696 N Druid Hills Rd NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=6174970969327664254,(404) 448-1803
Viera Briarcliff Apartment Homes,33.82225,-84.316397,ChIJM3idPjQG9YgRGgMGYOsXhsE,30329,http://www.vierabriarcliffatlanta.com/,"2696 N Druid Hills Rd NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=13944859595895079706,(404) 633-8258
Encore at Clairmont Apartments,33.842567,-84.3174436,ChIJtRepayoG9YgRU30mw28fKeE,30329,http://www.encoreatclairmont-apts.com/,"1000 Barone Ave, Atlanta, GA 30329, USA",https://maps.google.com/?cid=16224533697454832979,(404) 445-1462
Marquis at Briarcliff,33.8319443,-84.3214365,ChIJyQbtDTAG9YgRZdYYKW5SWpQ,30329,http://www.mqbriarcliff.com/,"1000 Gables Way NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=10689947298606667365,(678) 666-0909
Villas On Briarcliff,33.835804,-84.31537,ChIJYzx1rS0G9YgRDf4abUG7BZY,30329,http://www.villasonbriarcliff.com/,"1831 Briarcliff Circle, NE, Atlanta, GA 30329, USA",https://maps.google.com/?cid=10810252370250497549,(404) 634-6415
Greens At Cascade,33.7350838,-84.5315347,ChIJ-3vZApse9YgR-2x7VO8Gtf0,30331,http://www.fifecoproperties.com/Apartments/module/property_info/property%5Bid%5D/8112/,"4355 Cascade Rd, Atlanta, GA 30331, USA",https://maps.google.com/?cid=18281525887364721915,(404) 505-0215
Walton Lakes & The Legacy at Walton Lakes Apartment Homes,33.6617958,-84.5379623,ChIJ7fFNK-nh9IgR6fRrwlpzFT4,30331,http://www.waltonlakes.com/,"4687 Camp Creek Pkwy, Atlanta, GA 30331, USA",https://maps.google.com/?cid=4473608638508561641,(404) 666-4117
Sandtown Vista,33.719368,-84.569557,ChIJDRQp4asf9YgR-kZFTeQKqMk,30331,http://www.sandtown-vista.com/,"1475 Sand Bay Dr SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=14530876173376112378,(404) 346-1054
Sussex Square Apartments,33.7350262,-84.5303272,ChIJ-dWrBJse9YgRN1s3-UKYsbM,30331,http://sussexsquare.webs.com/,"4341 Cascade Rd, Atlanta, GA 30331, USA",https://maps.google.com/?cid=12948297817083304759,(404) 699-0326
Alta Coventry Station,33.682096,-84.5013703,ChIJ-fR4NPMd9YgRg_sWMaqK2hA,30331,http://www.altacoventrystation.com/,"3378 Greenbriar Pkwy SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=1214435513102433155,(866) 683-8951
Hidden Crest Apartments,33.6685345,-84.4944807,ChIJh8rlNHHi9IgRvH0ywfmoZTo,30331,http://www.hiddencreste.com/,"3200 Stone Rd SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=4207955217489231292,(404) 349-4220
Walton Lakes Apartments,33.6678887,-84.5432309,ChIJj6mqAN3h9IgRZF0QN189OcU,30331,http://www.waltoncommunities.com/,"4687 N Camp Creek Pkwy SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=14211457578299317604,(404) 645-7400
Ashley Cascade,33.7184412,-84.5233904,ChIJkTEAv38e9YgRCEekph-2RNw,30331,http://www.ashleycascade.com,"1371 Kimberly Way SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=15872011233816495880,(866) 791-2924
Preserve At Cascade,33.7331912,-84.5103309,ChIJm8SR6Doc9YgRu3nOllVva6M,30331,http://www.preservecascade.com/,"751 Fairburn Rd SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=11775628064083311035,(404) 696-0776
